date,情绪分,标签,有效因子数,f_指数多头,f_科技共振,f_量能,f_宽度,f_涨跌停,fwd1,fwd5,fwd20
2018-03-19,90.93,牛市共振,4,1.0,,0.8,1.0,0.8372,0.004060370511485445,-0.03855119799695961,-0.009396897121857761
2018-03-20,81.44,牛市共振,4,0.5,,0.8,1.0,0.9574,-0.004987639252680087,-0.017389180947668725,-0.010434831785334553
2018-03-21,75.73,分化,4,0.5,,0.8,1.0,0.7292,0.0025005172098009343,-0.016891703871360964,-0.029041527132774747
2018-03-22,79.32,分化,4,0.5,,0.8,1.0,0.8727,-0.054132031576852424,-0.009286885569264935,-0.03764333666834396
2018-03-23,59.06,震荡,4,0.5,,0.8001,1.0,0.0623,0.014898794817875816,0.0638396038821194,0.041506617316784844
2018-03-26,80.61,牛市共振,4,0.5,,0.8001,1.0,0.9241,0.02616029162534428,0.05350975877239006,0.0313921318158763
2018-03-27,82.19,牛市共振,4,0.5,,0.8,1.0,0.9875,-0.004483883512852005,0.019221139821640643,-0.014658677350851468
2018-03-28,55.1,震荡,4,0.0,,0.8001,1.0,0.4038,0.010255343723990284,0.019795554345245714,-0.00870637174223976
2018-03-29,67.59,分化,4,0.0,,0.8,1.0,0.9038,0.01568434917736994,0.013692867829212974,-0.023753862844606122
2018-03-30,68.86,分化,4,0.0,,0.8001,1.0,0.9545,0.005044163241590294,0.00024519776005704763,-0.027974460423329295
2018-04-02,80.54,牛市共振,4,0.5,,0.8,1.0,0.9216,-0.007238183261999431,0.003169593739743126,-0.03433165703506291
2018-04-03,77.61,分化,4,0.5,,0.8001,1.0,0.8043,-0.003922828709874704,0.00535134165084683,-0.009208050783857225
2018-04-04,75.55,分化,4,0.5,,0.8,1.0,0.7222,0.0042097479792111425,0.0065220309422062694,0.0026102451547378447
2018-04-09,80.55,牛市共振,4,0.5,,0.8,1.0,0.9219,0.00221026007640579,-0.004433478706002858,0.0003101356597705607
2018-04-10,75.92,分化,4,0.5,,0.8001,1.0,0.7368,0.007982589856357025,-0.028567535502988073,0.004231505437598093
2018-04-11,94.0,牛市共振,4,1.0,,0.8,1.0,0.96,-0.005079070751604076,-0.025098814836424843,-0.015132905874156832
2018-04-12,86.43,牛市共振,4,1.0,,0.8001,1.0,0.6571,-0.002762938799266701,-0.017174142844500362,-0.015903227714926693
2018-04-13,81.96,牛市共振,4,1.0,,0.8,1.0,0.4783,-0.006720593577757339,-0.037805444292840384,-0.0013876176327263234
2018-04-16,85.15,牛市共振,4,1.0,,0.8,1.0,0.6061,-0.02208485112095293,-0.03747621309349247,0.0009956305102341023
2018-04-17,62.98,分化,4,0.5,,0.8001,1.0,0.2192,0.01158182106259531,0.007550427425651485,0.022354586637178597
2018-04-18,77.22,分化,4,0.5,,0.8001,1.0,0.7885,0.003008335584732791,0.0010373747554477397,0.015917440666183502
2018-04-19,77.66,分化,4,0.5,,0.8,1.0,0.8065,-0.02369675761904766,-0.021583342670409067,0.02684008327679477
2018-04-20,61.04,分化,4,0.5,,0.8001,1.0,0.1415,-0.006380726169108675,0.0036979099238252378,0.058210456215122
2018-04-23,68.03,分化,4,0.5,,0.8,1.0,0.4211,0.02366179375763111,0.005011850433747744,0.0540585221543457
2018-04-24,68.46,分化,4,0.0,,0.8,1.0,0.9383,0.005042708476800994,-0.007131353950847519,0.028386447982805763
2018-04-25,64.02,分化,4,0.0,,0.8,1.0,0.7609,-0.019656920186145843,-0.013623439942297533,0.015856996634419973
2018-04-26,49.24,震荡,4,0.0,,0.8001,1.0,0.1696,0.0015298865660262617,0.024859179853716107,0.02754942341424993
2018-04-27,54.7,震荡,4,0.0,,0.8001,1.0,0.3878,-0.005079979597438222,0.0314375494845156,0.0177399673729306
2018-05-02,54.88,震荡,4,0.0,,0.8,1.0,0.3953,0.011293248673376333,0.03867991026342721,-0.016350392538732605
2018-05-03,63.36,分化,4,0.0,,0.8,1.0,0.7344,-0.0015289802500763061,0.03338616101668768,-0.009897524734236662
2018-05-04,60.12,分化,4,0.0,,0.8,1.0,0.6047,0.01859030864897826,0.02311391887238945,-0.017730073997971885
2018-05-07,78.81,分化,4,0.5,,0.8,1.0,0.8525,0.007958510048780454,-0.0014422189100415927,-0.03772806996949718
2018-05-08,80.31,牛市共振,4,0.5,,0.8001,1.0,0.9123,0.0019059690307832167,0.002508570086691364,-0.029222680157112824
2018-05-09,78.09,分化,4,0.5,,0.8001,1.0,0.8235,0.006139078634562534,-0.0037512345705970063,-0.028015958483662562
2018-05-10,80.23,牛市共振,4,0.5,,0.8,1.0,0.9091,-0.0114541529259371,-0.011036369294140314,-0.04197775866131015
2018-05-11,69.23,分化,4,0.5,,0.8,1.0,0.4694,-0.005857256281621481,0.00563733202284844,-0.040593130709645875
2018-05-14,81.88,牛市共振,4,1.0,,0.8,1.0,0.475,0.011946492983846424,0.025513967152606343,-0.041112242844419056
2018-05-15,93.44,牛市共振,4,1.0,,0.8,1.0,0.9375,-0.004350072900670354,0.01961918131724172,-0.045370225053917634
2018-05-16,87.24,牛市共振,4,1.0,,0.8001,1.0,0.6897,-0.001218379655802626,0.013547281767784858,-0.05796202077591439
2018-05-17,85.44,牛市共振,4,1.0,,0.8001,1.0,0.6176,0.005212504654279693,0.013494944676705423,-0.0598874369068656
2018-05-18,77.5,分化,4,0.5,,0.8,1.0,0.8,0.013792185872677498,0.0009778160428455251,-0.08667566616645639
2018-05-21,92.69,牛市共振,4,1.0,,0.8,1.0,0.9074,0.006129694730429458,-0.020907453388814612,-0.16242549392826522
2018-05-22,91.53,牛市共振,4,1.0,,0.8,1.0,0.8611,-0.010279233958587097,-0.034687786254029684,-0.15779370395456938
2018-05-23,81.46,牛市共振,4,1.0,,0.8001,1.0,0.4583,-0.001269954284409236,-0.062120848705286336,-0.17170545006943927
2018-05-24,89.23,牛市共振,4,1.0,,0.8,1.0,0.7692,-0.007202332036529757,-0.044093097497265865,-0.15795999357006918
2018-05-25,84.36,牛市共振,4,1.0,,0.8001,1.0,0.5741,-0.00837325553864876,-0.04623580497256585,-0.15371602162650533
2018-05-28,80.64,牛市共振,4,1.0,,0.8001,1.0,0.4253,-0.008031175094339593,-0.040247409481795615,-0.13700917625996367
2018-05-29,66.13,分化,4,0.5,,0.8,1.0,0.3452,-0.038405959382227794,-0.016157160007662097,-0.13407670262467541
2018-05-30,58.94,震荡,4,0.5,,0.8,1.0,0.0574,0.0179274623158856,0.02636171392914055,-0.10864393686706408
2018-05-31,79.33,分化,4,0.5,,0.8,1.0,0.8734,-0.009427731789409588,-9.650427360696767e-05,-0.09865893804133863
2018-06-01,55.53,震荡,4,0.0,,0.8,1.0,0.4211,-0.002147132608034119,-0.0006998118858035918,-0.10199380953811654
2018-06-04,54.37,震荡,4,0.0,,0.8,1.0,0.375,0.016867717285453443,-0.004954003938104856,-0.08612010411470028
2018-06-05,65.34,分化,4,0.0,,0.8,1.0,0.8136,0.0031513850730371384,-0.014166780494764608,-0.11809785209751933
2018-06-06,67.3,分化,4,0.0,,0.8,1.0,0.8919,-0.008313332276323915,-0.03444487388342554,-0.14409713073400965
