date,指数多头,量能,宽度,涨跌停,fwd1,fwd5
2021-04-09,1.0,0.8002,0.5483,0.809,-0.0118550392495681,0.008196828898843656
2021-04-12,1.0,0.8002,0.42,0.5821,-0.005467272076960961,0.03610445421538011
2021-04-13,1.0,0.8001,0.3463,0.4848,0.011572939812530825,0.03829398431511355
2021-04-14,1.0,0.8,0.4323,0.8981,-0.0016336961557418261,0.02514136551731916
2021-04-15,1.0,0.8002,0.4333,0.54,0.015824000985464437,0.03127231965216137
2021-04-16,0.5,0.8,0.5845,0.8879,0.015497535696701092,0.007110033489772238
2021-04-19,1.0,0.8001,0.6957,0.9459,-0.003365592720117938,-0.010758653023376308
2021-04-20,1.0,0.8002,0.656,0.7639,-0.0012411893883568226,-0.01381844367879903
2021-04-21,1.0,0.8002,0.6041,0.7222,0.004337127210216174,-0.008475176354623803
2021-04-22,1.0,0.8,0.6135,0.9054,-0.007976337426326086,-0.015091113577498594
2021-04-23,1.0,0.8,0.495,0.6047,-0.0025199663803682215,-0.013762621979549916
2021-04-26,1.0,0.8001,0.4635,0.5664,-0.0064482506130454365,-0.006002589287744553
2021-04-27,1.0,0.8001,0.4025,0.5,0.004170223229600589,-0.004076940603243817
2021-04-28,1.0,0.8001,0.408,0.6496,-0.0023642999510282703,-0.003033490612964096
2021-04-29,0.5,0.8001,0.4028,0.578,-0.006638249082456693,0.006015395395173817
2021-04-30,0.5,0.8001,0.3579,0.4758,0.005328527139364381,0.024129683489069187
2021-05-06,0.5,0.8001,0.3791,0.6645,-0.004523465298142626,0.014958141480581277
2021-05-07,0.5,0.8001,0.3537,0.5538,0.005222313950647539,0.033039878797896494
2021-05-10,0.5,0.8,0.3718,0.8148,0.006690659912109487,0.022449193435611692
2021-05-11,0.5,0.8001,0.3962,0.7664,0.011248197804877957,0.02281847651102953
2021-05-12,1.0,0.8002,0.4567,0.9344,-0.0036746420565302307,0.011145381481937777
2021-05-13,1.0,0.8002,0.4398,0.7113,0.013211202241715236,0.01352984192295792
2021-05-14,1.0,0.8,0.5328,0.9333,-0.005083186799805128,0.0036364447456074256
2021-05-17,1.0,0.8001,0.4517,0.3243,0.007054251399367217,0.015693628558662187
2021-05-18,1.0,0.8001,0.472,0.7903,-0.00029284939172757873,0.019129483685920157
2021-05-19,1.0,0.8,0.4626,0.8391,-0.0013251298638132791,0.027348771987677045
2021-05-20,1.0,0.8001,0.4356,0.6058,0.003320915410792491,0.03772272387411668
2021-05-21,1.0,0.8001,0.4498,0.8587,0.006869243742405828,0.03141181791527603
2021-05-24,1.0,0.8,0.5113,0.7981,0.010460881524641863,0.037791688255083056
2021-05-25,1.0,0.8002,0.5909,0.9412,0.007769797621936414,0.036038420644483704
2021-05-26,1.0,0.8001,0.6852,0.9114,0.008759278990781105,0.024336880456053978
2021-05-27,1.0,0.8,0.744,0.9278,-0.002780776108553429,0.016117967708773495
2021-05-28,1.0,0.8002,0.6643,0.9429,0.013097304263565812,0.01870510056591157
2021-05-31,1.0,0.8,0.7118,0.907,0.008753787167070204,0.015562978921998427
2021-06-01,1.0,0.8001,0.7609,0.9151,-0.0036124624878992595,0.007255253516861515
2021-06-02,1.0,0.8001,0.6985,0.6435,0.0006653553459119443,0.014375017584254746
2021-06-03,1.0,0.8001,0.6862,0.8051,-0.00024176124818575673,0.019845562517720072
2021-06-04,1.0,0.8,0.6362,0.7528,0.009972479458675743,0.014611396781416097
2021-06-07,1.0,0.8002,0.6472,0.8929,0.0005017637681159481,-0.002351690202901824
2021-06-08,1.0,0.8001,0.6305,0.6609,0.0034304833413809632,-0.012224125242395356
2021-06-09,1.0,0.8001,0.6445,0.8681,0.006061963794352199,-0.0069016748423207375
2021-06-10,1.0,0.8,0.6464,0.787,-0.005372832569360719,-0.003157299296511429
2021-06-11,1.0,0.8001,0.584,0.6111,-0.006913050385728092,0.015207385779762328
2021-06-15,1.0,0.8001,0.4802,0.5294,-0.00939890821488798,0.030129769614844593
2021-06-16,1.0,0.8001,0.3964,0.4537,0.008837285748676038,0.04808949335376744
2021-06-17,1.0,0.8001,0.4163,0.9054,0.00985521741221751,0.03271105638629912
2021-06-18,0.5,0.8002,0.4565,0.9286,0.012951036066362054,0.026682263121638128
2021-06-21,0.5,0.8,0.5018,0.9224,0.007684188416246185,0.021218193892041715
2021-06-22,1.0,0.8001,0.5487,0.9355,0.007871655619596574,0.005769256532383693
2021-06-23,1.0,0.8001,0.5603,0.9545,-0.005965210324129666,0.007869879994990558
2021-06-24,1.0,0.8,0.5189,0.6642,0.003959852687140053,0.00111902091937921
2021-06-25,1.0,0.8001,0.5202,0.9121,0.007560045312874575,-0.007766637661872022
2021-06-28,1.0,0.8001,0.5337,0.7436,-0.007560007190795748,-0.001224805328164269
2021-06-29,1.0,0.8,0.4354,0.7882,0.009976670098156504,0.008166425759621898
2021-06-30,1.0,0.8002,0.4845,0.7634,-0.012623399952130132,0.007831560616081257
2021-07-01,1.0,0.8,0.3682,0.4314,-0.00495102033979411,0.017513841947585984
2021-07-02,1.0,0.8,0.3309,0.6282,0.014202927050944725,0.03154021093833137
2021-07-05,1.0,0.8001,0.4111,0.8689,0.0017716555927342892,0.03027244508101057
2021-07-06,1.0,0.8001,0.4273,0.8375,0.009641203677172916,0.03500243917321644
2021-07-07,1.0,0.8002,0.4599,0.9149,-0.0031376303102624847,0.017566631412592182
2021-07-08,1.0,0.8001,0.4323,0.7629,0.008765671834009003,0.016925046752206185
2021-07-09,1.0,0.8001,0.469,0.9091,0.012956468764902418,0.008176924474385006
2021-07-12,1.0,0.8,0.5465,0.8952,0.006370802192564362,-0.0015204841530706004
2021-07-13,1.0,0.8001,0.583,0.8571,-0.007367364871305959,-0.004174292281350467
2021-07-14,1.0,0.8,0.5209,0.6333,-0.003766160752560088,0.015838782780273952
2021-07-15,1.0,0.8001,0.4358,0.7255,8.774077600581798e-05,0.028102049660083672
2021-07-16,1.0,0.8001,0.4268,0.7123,0.0032130868633983845,0.018756038523336294
2021-07-19,1.0,0.8,0.4158,0.6602,0.003696020214030815,0.0026579786578166953
2021-07-20,1.0,0.8001,0.421,0.875,0.012581539120095409,-0.0197557377186508
2021-07-21,1.0,0.8,0.4975,0.9633,0.00826043406985022,-0.05278787342353086
2021-07-22,1.0,0.8002,0.5245,0.8021,-0.00900360493827157,-0.035342769230157
2021-07-23,1.0,0.8001,0.4517,0.5577,-0.012639368208778312,-0.015886909433816654
2021-07-26,1.0,0.8001,0.3814,0.3984,-0.018740900853889797,0.016350895034501933
2021-07-27,1.0,0.8,0.311,0.2,-0.021540293671486244,0.03357933666644408
2021-07-28,0.5,0.8001,0.1984,0.3427,0.026829884178114716,0.07213026903235731
2021-07-29,0.5,0.8001,0.2934,0.9662,0.010983480946745505,0.03903204814770289
2021-07-30,0.5,0.8001,0.3339,0.8195,0.019704819966879672,0.02941270488921588
2021-08-02,0.5,0.8001,0.4111,0.8867,-0.002107309839167404,0.021581245340468236
2021-08-03,0.5,0.8,0.4195,0.5496,0.014954760576695758,0.03511017290964413
2021-08-04,1.0,0.8001,0.4711,0.9402,-0.0048698479338843415,0.028552648220346866
2021-08-05,1.0,0.8002,0.4448,0.7111,0.0016238109065156436,0.038178612925572786
2021-08-06,0.5,0.8,0.4394,0.9383,0.011947215061378635,0.03786196741720582
2021-08-09,1.0,0.8,0.5155,0.9339,0.011107907245692772,0.02732940272118456
2021-08-10,1.0,0.8,0.6008,0.9333,0.008524922405660273,-0.006555957319137717
2021-08-11,1.0,0.8001,0.6347,0.9084,0.004443324063162946,-0.00515770440214014
2021-08-12,1.0,0.8001,0.6622,0.8515,0.0013183146490813868,-0.011434044513237596
2021-08-13,1.0,0.8001,0.6492,0.8958,0.001677641798070173,-0.018552004429863378
2021-08-16,1.0,0.8001,0.6754,0.7576,-0.0222424041402024,0.0053951348186978
2021-08-17,1.0,0.8001,0.4711,0.3394,0.009944401363743305,0.03578147223862049
2021-08-18,1.0,0.8001,0.5464,0.9048,-0.0018935877790834388,0.033621174846262925
2021-08-19,1.0,0.8001,0.5328,0.716,-0.00589146593045109,0.03001834354348798
2021-08-20,0.5,0.8,0.4664,0.7159,0.02611838046031001,0.034184144982608355
2021-08-23,0.5,0.8001,0.6499,0.9545,0.0073086362356253876,0.009599510085360308
2021-08-24,1.0,0.8001,0.6698,0.9423,0.007837991551278956,0.0016702880485701677
2021-08-25,1.0,0.8,0.6859,0.9474,-0.0053726274049741285,-0.009156647788831185
2021-08-26,1.0,0.8,0.6156,0.67,-0.001870897959183826,0.007074115896398281
2021-08-27,1.0,0.8,0.5635,0.8347,0.0017254849906191971,0.010348652193462371
2021-08-30,1.0,0.8,0.5386,0.7559,-0.000602593669402185,0.021793533180425095
2021-08-31,1.0,0.8,0.5311,0.7891,-0.0030556102648229277,0.034879098000609066
2021-09-01,1.0,0.8001,0.5192,0.4675,0.010920121396765792,0.04636399085642395
2021-09-02,1.0,0.8,0.5581,0.9929,0.001374553316147109,0.03661307741650366
2021-09-03,1.0,0.8,0.5685,0.619,0.01307268571428577,0.031605614518461334
2021-09-06,1.0,0.8001,0.6155,0.8015,0.012196155898876349,0.025242001181513096
2021-09-07,1.0,0.8001,0.6691,0.9756,0.008008290360318249,0.004996925102755734
2021-09-08,1.0,0.8001,0.7047,0.9115,0.0014995042075736098,0.003255013744715818
2021-09-09,1.0,0.8002,0.6809,0.9314,-0.003462686375321322,-0.011639725512155752
2021-09-10,1.0,0.8,0.6517,0.7447,0.006823395517160824,-0.010624845646762138
2021-09-13,1.0,0.8002,0.6446,0.8357,-0.007791308679421349,-0.012790205088431539
2021-09-14,1.0,0.8001,0.561,0.6422,0.006261159552134465,0.0023616071807914807
2021-09-15,1.0,0.8,0.5666,0.9316,-0.013369172027971943,-0.017335128977062908
2021-09-16,1.0,0.8001,0.4786,0.396,-0.002439410065237624,-0.029704329236856064
2021-09-17,1.0,0.8001,0.4274,0.7412,0.004619848625989853,-0.023535341983304203
2021-09-22,0.5,0.8001,0.4142,0.966,0.0074372272409779505,-0.055759118824295295
2021-09-23,0.5,0.8,0.4884,0.6923,-0.013512204095880831,-0.042400001997183856
2021-09-24,0.5,0.8001,0.3771,0.3067,-0.02578829339227562,-0.015311296973879895
2021-09-27,0.5,0.8,0.2311,0.1723,0.0039029232558140947,0.008868168940292298
2021-09-28,0.5,0.8001,0.2437,0.7698,-0.028533062282128818,-0.011355738136114235
2021-09-29,0.0,0.8001,0.1587,0.1053,0.021690445760743415,0.02175685173585129
2021-09-30,0.0,0.8001,0.2147,0.9905,0.014393682462253254,0.006971925343106644
2021-10-08,0.0,0.8,0.299,0.8028,-0.0018660947515096726,-0.013992134006042378
2021-10-11,0.0,0.8,0.2941,0.6179,-0.01622144983743612,-0.004629045018205269
2021-10-12,0.0,0.8,0.2375,0.6479,0.004004208729974534,0.017970708555034465
2021-10-13,0.0,0.8,0.2509,0.5704,0.006906480269266435,0.012361490035879052
2021-10-14,0.5,0.8,0.2761,0.875,-0.006724889791183242,0.0004912622393820065
2021-10-15,0.5,0.8001,0.2496,0.4318,0.00761214259216314,-0.001306365486425154
2021-10-18,0.0,0.8001,0.2779,0.8257,0.006115099860982243,-0.001638601486122937
2021-10-19,0.5,0.8001,0.3185,0.8901,-0.0015280516323222804,-0.011109776860547593
2021-10-20,0.5,0.8001,0.3206,0.7195,-0.0048997859787134335,-0.025768950539324487
2021-10-21,0.5,0.8001,0.3037,0.8727,-0.008509551931529136,-0.03896592298165302
2021-10-22,0.5,0.8,0.2932,0.4717,0.0072769396671290565,-0.015804582330214978
2021-10-25,0.5,0.8001,0.3201,0.9186,-0.0034296327096327017,-0.010227085581609341
2021-10-26,0.0,0.8001,0.3195,0.6984,-0.016329263497923407,-0.018768086189038025
2021-10-27,0.0,0.8002,0.2666,0.52,-0.018379452952029474,0.0047308016935079245
2021-10-28,0.0,0.8001,0.2253,0.3431,0.015385800553378015,0.03801076095761169
2021-10-29,0.0,0.8,0.2841,0.89,0.012985240838903067,0.01787085295529689
2021-11-01,0.0,0.8001,0.347,0.8217,-0.01202929025570132,0.010453420304014083
2021-11-02,0.0,0.8001,0.3212,0.5591,0.00722803017042839,0.034202384206442504
2021-11-03,0.0,0.8,0.3389,0.8714,0.014135019345923538,0.03369145546861585
2021-11-04,0.0,0.8,0.4123,0.9762,-0.00431512874251494,0.029955640589354404
2021-11-05,0.5,0.8,0.4166,0.4427,0.005603410640258044,0.046176899105320635
2021-11-08,0.5,0.8,0.4501,0.8936,0.011191256333486832,0.05025678015957524
2021-11-09,0.5,0.8,0.5284,0.9674,0.006730427617951618,0.030676410319174563
2021-11-10,0.5,0.8001,0.5738,0.9118,0.010469882447665002,0.03875698621813384
2021-11-11,1.0,0.8001,0.6636,0.9011,0.011366383218390785,0.021493717891541753
2021-11-12,1.0,0.8001,0.6865,0.934,0.009525063189338212,0.02246925332806282
2021-11-15,1.0,0.8001,0.7551,0.7323,-0.0076607988518944126,0.02311064198419066
2021-11-16,1.0,0.8001,0.7231,0.7978,0.014623265320174328,0.03528740943284259
2021-11-17,1.0,0.8001,0.7737,0.9748,-0.006323277981651221,0.02532365312441609
2021-11-18,1.0,0.8001,0.7358,0.7349,0.012332246961705984,0.03235816340325259
2021-11-19,1.0,0.8,0.7952,0.9674,0.010158332034830408,0.01878560566240539
2021-11-22,1.0,0.8001,0.8194,0.9515,0.004149735792850606,0.008761408761688516
2021-11-23,1.0,0.8,0.8249,0.8506,0.004858383734249738,0.01258397414002732
2021-11-24,1.0,0.8,0.8282,0.92,0.0004941099656359249,0.017919174517724956
2021-11-25,1.0,0.8,0.8049,0.8571,-0.0009770272435896121,0.0057853011344390914
2021-11-26,1.0,0.8001,0.7444,0.875,0.00021902197299161763,0.011074920663643573
2021-11-29,1.0,0.8,0.6554,0.9444,0.00795482585812346,-0.004127068074093021
2021-11-30,1.0,0.8,0.7057,0.9029,0.010152878774016383,-0.018113203688339574
2021-12-01,1.0,0.8001,0.7702,0.9055,-0.011432051909444296,-0.015691111161827975
2021-12-02,1.0,0.8,0.6796,0.6893,0.004277027892089613,0.0008397065898622103
2021-12-03,1.0,0.8,0.6905,0.8523,-0.014819743203107194,0.0005715108596475726
2021-12-06,1.0,0.8001,0.5007,0.5794,-0.0062009890410958945,0.020322568383506656
2021-12-07,1.0,0.8001,0.4223,0.7579,0.012644697329376786,0.03257261160193803
2021-12-08,0.5,0.8,0.4957,0.8584,0.005170293929712466,0.022009307911011522
2021-12-09,0.5,0.8,0.5402,0.8191,0.004007911060433189,0.02630283268623579
2021-12-10,0.5,0.8001,0.5577,0.8723,0.004627494412770883,0.014244104138079416
2021-12-13,0.5,0.8,0.575,0.8515,0.005730611035111632,-0.0007973506602330094
2021-12-14,1.0,0.8,0.5825,0.9224,0.0022852578587699846,0.00875803748674886
2021-12-15,1.0,0.8002,0.5915,0.8932,0.009393076958105873,0.011684364101693712
2021-12-16,1.0,0.8001,0.6411,0.9286,-0.007788859321648189,-0.002097724910290366
2021-12-17,1.0,0.8,0.56,0.7739,-0.010271344027303897,-0.010680075304789982
2021-12-20,1.0,0.8001,0.4814,0.6061,0.015348426166098106,0.004174604262621839
2021-12-21,1.0,0.8,0.5679,0.9333,0.005192807456239956,-0.00453305887386235
2021-12-22,1.0,0.8002,0.5993,0.7636,-0.00435779804634262,-0.010368456178294405
2021-12-23,1.0,0.8001,0.5678,0.6333,-0.016322263731275544,0.0038882343008950215
2021-12-24,1.0,0.8002,0.4397,0.3724,0.004589472657136273,0.026706032210824127
2021-12-27,1.0,0.8,0.4641,0.7611,0.006543869644071609,0.0328126682823231
2021-12-28,0.5,0.8002,0.5064,0.7732,-0.0006996025844480114,0.011200449681468161
2021-12-29,0.5,0.8,0.4905,0.7525,0.009985482328953355,0.020949358463403067
2021-12-30,0.5,0.8001,0.5597,0.9259,0.006036161268403006,-0.005054723602427202
2021-12-31,1.0,0.8,0.5972,0.7753,0.010564563986410258,-0.002067265954897368
2022-01-04,1.0,0.8,0.6589,0.8039,-0.014518658740942159,-0.016818447604822984
2022-01-05,1.0,0.8,0.572,0.5041,0.008934578673307936,0.0116847110284366
2022-01-06,1.0,0.8,0.6041,0.8991,-0.015739344421815016,-0.006333378307800008
2022-01-07,1.0,0.8001,0.5063,0.374,0.009056920796560286,0.005537691172728287
2022-01-10,1.0,0.8,0.556,0.8381,-0.004373338082315548,0.012973579940014801
2022-01-11,1.0,0.8001,0.5333,0.7674,0.014051172468354522,0.0050488141314890544
2022-01-12,1.0,0.8001,0.6077,0.9741,-0.009034530847457534,-0.007950925580983204
2022-01-13,0.5,0.8,0.5531,0.5673,-0.003980645503840918,-0.022507620000402406
2022-01-14,0.5,0.8,0.4375,0.6911,0.01651883404831822,-0.030142872081814986
2022-01-17,1.0,0.8001,0.5495,0.8671,-0.012162394267659749,-0.048386181116028326
2022-01-18,1.0,0.8001,0.4196,0.4141,0.0009349923267885085,-0.07536444470076009
2022-01-19,1.0,0.8,0.4556,0.7849,-0.023575325135379077,-0.06999268066393571
2022-01-20,0.5,0.8,0.2831,0.297,-0.011760612903225942,-0.0782202546534071
2022-01-21,0.5,0.8,0.2374,0.4576,-0.0026021959413754514,-0.056019666879670194
2022-01-24,0.0,0.8001,0.2088,0.5315,-0.040167602659454626,-0.03983153927887473
2022-01-25,0.0,0.8001,0.1059,0.0703,0.006750025681459881,0.013886500037199268
2022-01-26,0.0,0.8001,0.114,0.6176,-0.03221354344889682,0.021891741248298402
2022-01-27,0.0,0.8001,0.0628,0.0676,0.012040620922384448,0.05256899784060831
2022-01-28,0.0,0.8001,0.0734,0.6598,0.014501977052868709,0.01907923959875779
2022-02-07,0.0,0.8,0.1248,0.7736,0.013531635095612948,0.004757979013277902
2022-02-08,0.0,0.8,0.2043,0.8947,0.01469892015294616,-0.0030126521634140646
2022-02-09,0.0,0.8,0.2837,0.9672,-0.00316053102517988,-0.004999815768858995
2022-02-10,0.0,0.8001,0.3032,0.9155,-0.020159639388489192,-0.004115057260774546
2022-02-11,0.5,0.8,0.2505,0.4953,0.00024504136690639555,0.023628580551721123
2022-02-14,0.5,0.8,0.2526,0.8545,0.005693149921330631,0.037110064498437456
2022-02-15,0.5,0.8,0.2568,0.8242,0.012676454402515747,0.020516429266943526
2022-02-16,0.5,0.8001,0.3686,0.9647,-0.0022741370170709096,0.025110908591111425
2022-02-17,0.5,0.8,0.3739,0.6623,0.007137024023349703,0.003284034707151662
2022-02-18,0.5,0.8001,0.4491,0.9692,0.013418557351290605,0.0062976934897724934
2022-02-21,0.5,0.8,0.6003,0.9667,-0.010397818487771993,-0.006474018345198007
2022-02-22,1.0,0.8001,0.5109,0.8116,0.01723563728129207,0.012264790909120693
2022-02-23,1.0,0.8,0.6841,0.9407,-0.023517922835352145,-0.000912734551799077
2022-02-24,1.0,0.8,0.4379,0.4699,0.010162256393001057,0.020711184377568692
2022-02-25,1.0,0.8,0.5675,0.8537,0.000556469058295983,-0.0008623684257162978
2022-02-28,1.0,0.8001,0.5643,0.7051,0.008266984304932778,-0.01662805456456551
2022-03-01,1.0,0.8,0.6373,0.9155,0.0039934020179372975,-0.05540850094748828
2022-03-02,1.0,0.8,0.6556,0.9403,-0.002383263228699639,-0.07162324736171155
2022-03-03,1.0,0.8,0.6074,0.8218,-0.011188336322869974,-0.05304339079401765
2022-03-04,1.0,0.8,0.4805,0.5904,-0.015231605333930975,-0.035111530501162225
2022-03-07,1.0,0.8001,0.3411,0.619,-0.03149522764956303,-0.046416031472833685
2022-03-08,0.5,0.8,0.1658,0.1014,-0.01324103046594971,-0.06530936637583729
2022-03-09,0.5,0.8,0.147,0.7324,0.0175823119820826,-0.023618611253517274
2022-03-10,0.0,0.8,0.2156,0.9364,0.00753610409670924,-0.022103048160790784
2022-03-11,0.0,0.8001,0.2419,0.901,-0.026769016782277943,-0.016706686209860377
2022-03-14,0.0,0.8001,0.1596,0.1741,-0.050684188059034074,0.024018084525560424
2022-03-15,0.0,0.8001,0.0824,0.0591,0.0307721703554662,0.07715194411348114
2022-03-16,0.0,0.8,0.1262,0.9563,0.019161828156424532,0.04829952784293079
2022-03-17,0.0,0.8001,0.1704,0.9821,0.013096024787851768,0.017152806122802566
2022-03-18,0.0,0.8001,0.2296,0.9728,0.01353900535953545,-0.00029946470022601535
2022-03-21,0.0,0.8,0.3072,0.9857,-0.0014264514833817188,-0.01776838892172783
2022-03-22,0.5,0.8002,0.3181,0.9029,0.003162075139353293,-0.025494129265764
2022-03-23,0.5,0.8001,0.3463,0.883,-0.011119164065983012,-0.012596179306547661
2022-03-24,0.5,0.8,0.2948,0.7273,-0.004286639928698821,-0.003529820433093911
2022-03-25,0.5,0.8001,0.2825,0.7273,-0.0041717344620181285,-0.0012944311124185592
2022-03-28,0.5,0.8,0.2767,0.6542,-0.009280729296527124,0.012270003703174881
2022-03-29,0.5,0.8001,0.2637,0.7011,0.016439300689962133,-0.001715587878423852
2022-03-30,0.0,0.8,0.3657,0.9815,-0.0020392432131730587,-0.02454970465312467
2022-03-31,0.5,0.8,0.3946,0.6867,-0.002052948387096798,-0.05108325462180974
2022-04-01,0.5,0.8,0.4126,0.781,0.009353620774021243,-0.032725398871074285
2022-04-06,0.5,0.8,0.5169,0.8522,-0.022968574477545634,-0.059899778347770494
2022-04-07,0.5,0.8001,0.3754,0.245,-0.006810079350966891,-0.029059647511318953
2022-04-08,0.5,0.8,0.3422,0.7222,-0.02918510777777783,-0.038681909363482814
2022-04-11,0.0,0.8,0.2507,0.3841,0.0172534534754607,-0.001951263656590152
2022-04-12,0.0,0.8001,0.3267,0.8625,-0.01900291653718089,-0.014444704320912938
2022-04-13,0.0,0.8001,0.267,0.3057,0.009083090122086634,-0.005079387501401023
2022-04-14,0.0,0.8,0.3027,0.8125,-0.016652839991123103,-0.050888194042530865
2022-04-15,0.0,0.8,0.2346,0.3615,0.007908397691966274,-0.04315902033313401
2022-04-18,0.0,0.8,0.2322,0.6688,0.004519610729328383,-0.12189147630819264
2022-04-19,0.0,0.8002,0.2624,0.7477,-0.009680914488258807,-0.15541179327281318
2022-04-20,0.0,0.8001,0.2309,0.5979,-0.03737779477529324,-0.12027158485100387
2022-04-21,0.0,0.8001,0.1336,0.1353,-0.008644867728378691,-0.1006451534130014
2022-04-22,0.0,0.8002,0.1346,0.4444,-0.07502607651481652,-0.05212318329718224
2022-04-25,0.0,0.8,0.0566,0.0312,-0.03382623701083354,0.04317332188969236
2022-04-26,0.0,0.8,0.0452,0.1141,0.031522619721423784,0.06862585055137149
2022-04-27,0.0,0.8,0.0597,0.8415,-0.015902032044198933,0.0530776060050806
2022-04-28,0.0,0.8001,0.067,0.5833,0.04484069949216174,0.08896351558525684
2022-04-29,0.0,0.8002,0.1242,0.9599,0.017967844998896032,0.04639650745646784
2022-05-05,0.0,0.8,0.182,0.8676,-0.010252431125827854,0.036437141569777065
2022-05-06,0.0,0.8,0.1762,0.5828,0.016514218101545186,0.053851117260746095
2022-05-09,0.0,0.8,0.2279,0.8942,0.017633246357615873,0.03886210189723949
2022-05-10,0.5,0.8,0.3218,0.8742,0.003998428918322361,0.020039904937860342
2022-05-11,0.5,0.8,0.3756,0.7687,0.008279056707855226,0.023326209555381894
2022-05-12,0.5,0.8001,0.449,0.7748,0.006377077228596706,0.02213398835830116
2022-05-13,0.5,0.8,0.5168,0.7986,0.0020562486760811183,0.028255823733343455
2022-05-16,0.5,0.8,0.5627,0.8143,-0.0008043242885505952,0.039865099791262626
2022-05-17,0.5,0.8,0.5759,0.713,0.0072330520511689755,-0.0023510824642760664
2022-05-18,1.0,0.8,0.6751,0.879,0.007104366122629102,0.010024738474210038
2022-05-19,1.0,0.8,0.7251,0.9192,0.012404540224818073,0.007584429665455694
2022-05-20,1.0,0.8001,0.8573,0.9576,0.01336972470795672,-0.0038585310070535783
2022-05-23,1.0,0.8,0.9152,0.8702,-0.04136941947565542,-0.007115597615309999
2022-05-24,1.0,0.8001,0.5926,0.083,0.019727764044943807,0.04861411064082999
2022-05-25,1.0,0.8,0.7811,0.9383,0.0046711131909271675,0.03618752837506367
2022-05-26,1.0,0.8001,0.8054,0.8851,0.0009068383971817529,0.0431651597901348
2022-05-27,1.0,0.8,0.767,0.8148,0.010056327168648238,0.06163185290034523
2022-05-30,1.0,0.8,0.7821,0.8788,0.012437652575957747,0.0457540469669544
2022-05-31,1.0,0.8,0.8293,0.8504,0.007643498899163381,0.031665406944184404
2022-06-01,1.0,0.8,0.8344,0.835,0.011436514751210991,0.003977363209187512
2022-06-02,1.0,0.8,0.8327,0.7881,0.018625451066637044,0.010258371817857492
2022-06-06,1.0,0.8002,0.8656,0.8417,-0.005050113261491074,-0.004287649568833096
2022-06-07,1.0,0.8,0.8587,0.7451,-0.0012021412876290771,0.0012489350817086464
2022-06-08,1.0,0.8002,0.8333,0.871,-0.019399840035157268,0.0010443878042001309
2022-06-09,1.0,0.8,0.6531,0.49,0.017764188749725296,0.02933988218586059
2022-06-10,1.0,0.8,0.761,0.975,0.003958957811470043,0.01711025705686886
2022-06-13,1.0,0.8,0.7365,0.8696,0.0004822317662565023,0.024979827993418136
2022-06-14,1.0,0.8,0.6969,0.913,-0.001406187829525507,0.020139287314131504
2022-06-15,1.0,0.8,0.6963,0.58,0.008317778339191673,0.009299582602837031
2022-06-16,1.0,0.8,0.7413,0.7802,0.005672094861659982,0.02121971084820684
2022-06-17,1.0,0.8001,0.7152,0.961,0.011726774703557208,0.027091452777039615
2022-06-20,1.0,0.8,0.7787,0.8722,-0.004242617259551995,0.023844796788498268
2022-06-21,1.0,0.8,0.7477,0.7368,-0.012016956559894654,0.04326490462251842
2022-06-22,1.0,0.8002,0.5611,0.7383,0.020226311184210477,0.03383071397051052
2022-06-23,1.0,0.8001,0.6935,0.971,0.011454442130644393,0.022346073959137902
2022-06-24,1.0,0.8001,0.7406,0.9675,0.008528686760192805,0.009509114768813776
2022-06-27,1.0,0.8,0.7587,0.9583,0.014644733450241088,0.007817298063227174
2022-06-28,1.0,0.8,0.8208,0.9801,-0.02095123619631889,-0.01461611609357083
2022-06-29,1.0,0.8001,0.6783,0.3073,0.008892800043801996,-0.0015636144728899959
2022-06-30,1.0,0.8001,0.6995,0.807,-0.0012457576619965272,-0.00361999046001249
2022-07-01,1.0,0.8001,0.6712,0.6897,0.006838513134851176,-0.00013893818471366615
2022-07-04,1.0,0.8,0.698,0.8537,-0.007940655361050264,-0.014983046154238733
2022-07-05,1.0,0.8001,0.5975,0.75,-0.00798265026246725,-0.022846603909718377
2022-07-06,1.0,0.8001,0.4823,0.75,0.006814888062964597,-0.0029825655930340034
2022-07-07,0.5,0.8001,0.5034,0.9444,0.0022435894690846503,-0.002259080205726516
2022-07-08,0.5,0.8001,0.532,0.7216,-0.008109183267802411,-0.020532343901915162
2022-07-11,0.5,0.8,0.4262,0.7303,-0.01586043371915269,0.011816861909071497
2022-07-12,0.5,0.8,0.3071,0.5243,0.012183549563318685,0.03871456510408322
2022-07-13,0.5,0.8,0.3809,0.8983,0.00754548296943236,0.03596303599718853
2022-07-14,0.5,0.8,0.422,0.75,-0.01611213899192654,0.02483827212858536
2022-07-15,0.5,0.8001,0.2975,0.2899,0.024650326423739877,0.03917086762591504
2022-07-18,0.5,0.8,0.455,0.9773,0.010301508182413155,0.006020022293737215
2022-07-19,0.5,0.8,0.5529,0.9292,0.009502300458215096,0.006484478177387398
2022-07-20,0.5,0.8,0.6195,0.9381,-0.0032741169539602932,0.006405330719550406
2022-07-21,0.5,0.8,0.5932,0.8242,-0.0023522442748091787,0.018323567223511805
2022-07-22,1.0,0.8001,0.5533,0.88,-0.008037295553618096,0.01578229661326258
2022-07-25,1.0,0.8001,0.486,0.5761,0.010767940727827385,0.030363077717462383
